,review_id,verified,review_score,product_category,reason_for_exclusion
14638,product_review_014638,True,5.0,prime_pantry,"product_review_014638,0,N/A"
14639,product_review_014639,True,2.0,prime_pantry,"product_review_014639,0,N/A"
14640,product_review_014640,True,5.0,prime_pantry,"product_review_014640,0,N/A"
14641,product_review_014641,False,5.0,prime_pantry,"product_review_014641,0,N/A"
14642,product_review_014642,False,2.0,luxury_beauty,"product_review_014642,0,N/A"
14643,product_review_014643,True,5.0,prime_pantry,"product_review_014643,0,N/A"
14644,product_review_014644,True,5.0,prime_pantry,"product_review_014644,0,N/A"
14645,product_review_014645,True,5.0,prime_pantry,"product_review_014645,0,N/A"
14646,product_review_014646,False,3.0,luxury_beauty,"product_review_014646,0,N/A"
14647,product_review_014647,True,5.0,luxury_beauty,"product_review_014647,0,N/A"
14648,product_review_014648,True,5.0,prime_pantry,"product_review_014648,0,N/A"
14649,product_review_014649,True,5.0,prime_pantry,"product_review_014649,0,N/A"
14650,product_review_014650,True,5.0,prime_pantry,"product_review_014650,0,N/A"
14651,product_review_014651,True,5.0,prime_pantry,"product_review_014651,0,N/A"
14652,product_review_014652,False,5.0,prime_pantry,"product_review_014652,0,N/A"
14653,product_review_014653,True,3.0,prime_pantry,"product_review_014653,0,N/A"
14654,product_review_014654,True,5.0,prime_pantry,"product_review_014654,0,N/A"
14655,product_review_014655,True,-1.0,prime_pantry,"product_review_014655,0,N/A"
14656,product_review_014656,True,5.0,prime_pantry,"product_review_014656,0,N/A"
14657,product_review_014657,True,5.0,prime_pantry,"product_review_014657,0,N/A"
14658,product_review_014658,True,5.0,prime_pantry,"product_review_014658,0,N/A"
14659,product_review_014659,True,4.0,luxury_beauty,"product_review_014659,0,N/A"
14660,product_review_014660,True,4.0,luxury_beauty,"product_review_014660,0,N/A"
14661,product_review_014661,False,5.0,prime_pantry,"product_review_014661,0,N/A"
14662,product_review_014662,True,5.0,prime_pantry,"product_review_014662,0,N/A"
14663,product_review_014663,False,5.0,luxury_beauty,"product_review_014663,0,N/A"
14664,product_review_014664,False,5.0,prime_pantry,"product_review_014664,0,N/A"
14665,product_review_014665,True,5.0,,"product_review_014665,1,missing_value_or_label"
14666,product_review_014666,False,4.0,prime_pantry,"product_review_014666,0,N/A"
14667,product_review_014667,False,2.0,prime_pantry,"product_review_014667,0,N/A"
14668,product_review_014668,False,5.0,luxury_beauty,"product_review_014668,0,N/A"
14669,product_review_014669,True,5.0,prime_pantry,"product_review_014669,0,N/A"
14670,product_review_014670,False,5.0,luxury_beauty,"product_review_014670,0,N/A"
14671,product_review_014671,False,4.0,luxury_beauty,"product_review_014671,0,N/A"
14672,product_review_014672,True,5.0,prime_pantry,"product_review_014672,0,N/A"
14673,product_review_014673,True,5.0,prime_pantry,"product_review_014673,0,N/A"
14674,product_review_014674,False,4.0,prime_pantry,"product_review_014674,0,N/A"
14675,product_review_014675,True,3.0,prime_pantry,"product_review_014675,0,N/A"
14676,product_review_014676,True,5.0,prime_pantry,"product_review_014676,0,N/A"
14677,product_review_014677,True,4.0,prime_pantry,"product_review_014677,0,N/A"
14678,product_review_014678,False,5.0,prime_pantry,"product_review_014678,0,N/A"
14679,product_review_014679,False,5.0,luxury_beauty,"product_review_014679,0,N/A"
14680,product_review_014680,True,5.0,prime_pantry,"product_review_014680,0,N/A"
14681,product_review_014681,False,5.0,luxury_beauty,"product_review_014681,0,N/A"
14682,product_review_014682,True,4.0,prime_pantry,"product_review_014682,0,N/A"
14683,product_review_014683,True,5.0,prime_pantry,"product_review_014683,0,N/A"
14684,product_review_014684,True,5.0,prime_pantry,"product_review_014684,0,N/A"
14685,product_review_014685,True,5.0,prime_pantry,"product_review_014685,0,N/A"
14686,product_review_014686,True,5.0,prime_pantry,"product_review_014686,0,N/A"
14687,product_review_014687,True,3.0,prime_pantry,"product_review_014687,0,N/A"
14688,product_review_014688,False,5.0,prime_pantry,"product_review_014688,0,N/A"
14689,product_review_014689,True,5.0,prime_pantry,"product_review_014689,0,N/A"
14690,product_review_014690,True,4.0,prime_pantry,"product_review_014690,0,N/A"
14691,product_review_014691,False,5.0,luxury_beauty,"product_review_014691,0,N/A"
14692,product_review_014692,True,5.0,prime_pantry,"product_review_014692,0,N/A"
14693,product_review_014693,True,5.0,prime_pantry,"product_review_014693,0,N/A"
14694,product_review_014694,True,5.0,prime_pantry,"product_review_014694,0,N/A"
14695,product_review_014695,False,5.0,prime_pantry,"product_review_014695,0,N/A"
14696,product_review_014696,True,5.0,prime_pantry,"product_review_014696,0,N/A"
14697,product_review_014697,True,4.0,prime_pantry,"product_review_014697,0,N/A"
14698,product_review_014698,True,5.0,prime_pantry,"product_review_014698,0,N/A"
14699,product_review_014699,True,5.0,prime_pantry,"product_review_014699,0,N/A"
14700,product_review_014700,False,5.0,prime_pantry,"product_review_014700,0,N/A"
14701,product_review_014701,True,3.0,prime_pantry,"product_review_014701,0,N/A"
14702,product_review_014702,True,1.0,prime_pantry,"product_review_014702,0,N/A"
14703,product_review_014703,True,4.0,prime_pantry,"product_review_014703,0,N/A"
14704,product_review_014704,True,4.0,prime_pantry,"product_review_014704,0,N/A"
14705,product_review_014705,True,5.0,prime_pantry,"product_review_014705,0,N/A"
14706,product_review_014706,False,4.0,prime_pantry,"product_review_014706,0,N/A"
14707,product_review_014707,True,5.0,,"product_review_014707,1,missing_value_or_label"
14708,product_review_014708,True,5.0,prime_pantry,"product_review_014708,0,N/A"
14709,product_review_014709,False,5.0,prime_pantry,"product_review_014709,0,N/A"
14710,product_review_014710,True,3.0,prime_pantry,"product_review_014710,0,N/A"
14711,product_review_014711,True,5.0,prime_pantry,"product_review_014711,0,N/A"
14712,product_review_014712,True,5.0,prime_pantry,"product_review_014712,0,N/A"
14713,product_review_014713,False,5.0,luxury_beauty,"product_review_014713,0,N/A"
14714,product_review_014714,True,3.0,prime_pantry,"product_review_014714,0,N/A"
14715,product_review_014715,True,4.0,prime_pantry,"product_review_014715,0,N/A"
14716,product_review_014716,True,3.0,prime_pantry,"product_review_014716,0,N/A"
14717,product_review_014717,True,5.0,luxury_beauty,"product_review_014717,0,N/A"
14718,product_review_014718,False,3.0,luxury_beauty,"product_review_014718,0,N/A"
14719,product_review_014719,True,5.0,prime_pantry,"product_review_014719,0,N/A"
14720,product_review_014720,True,5.0,prime_pantry,"product_review_014720,0,N/A"
14721,product_review_014721,True,1.0,prime_pantry,"product_review_014721,0,N/A"
14722,product_review_014722,,5.0,luxury_beauty,"product_review_014722,1,missing_value_or_label"
14723,product_review_014723,False,3.0,prime_pantry,"product_review_014723,0,N/A"
14724,product_review_014724,True,5.0,prime_pantry,"product_review_014724,0,N/A"
14725,product_review_014725,True,5.0,prime_pantry,"product_review_014725,0,N/A"
14726,product_review_014726,False,3.0,prime_pantry,"product_review_014726,0,N/A"
14727,product_review_014727,True,5.0,prime_pantry,"product_review_014727,0,N/A"
14728,product_review_014728,False,5.0,prime_pantry,"product_review_014728,0,N/A"
14729,product_review_014729,False,5.0,prime_pantry,"product_review_014729,0,N/A"
14730,product_review_014730,False,5.0,prime_pantry,"product_review_014730,0,N/A"
14731,product_review_014731,False,5.0,prime_pantry,"product_review_014731,0,N/A"
14732,product_review_014732,True,5.0,prime_pantry,"product_review_014732,0,N/A"
14733,product_review_014733,True,5.0,prime_pantry,"product_review_014733,0,N/A"
14734,product_review_014734,False,5.0,prime_pantry,"product_review_014734,0,N/A"
14735,product_review_014735,True,5.0,prime_pantry,"product_review_014735,0,N/A"
14736,product_review_014736,False,4.0,prime_pantry,"product_review_014736,0,N/A"
14737,product_review_014737,False,5.0,prime_pantry,"product_review_014737,0,N/A"
14738,product_review_014738,True,5.0,prime_pantry,"product_review_014738,0,N/A"
14739,product_review_014739,True,2.0,prime_pantry,"product_review_014739,0,N/A"
14740,product_review_014740,False,5.0,prime_pantry,"product_review_014740,0,N/A"
14741,product_review_014741,True,5.0,prime_pantry,"product_review_014741,0,N/A"
14742,product_review_014742,True,5.0,prime_pantry,"product_review_014742,0,N/A"
14743,product_review_014743,True,4.0,prime_pantry,"product_review_014743,0,N/A"
14744,product_review_014744,True,-1.0,prime_pantry,"product_review_014744,0,N/A"
14745,product_review_014745,True,-1.0,luxury_beauty,"product_review_014745,0,N/A"
14746,product_review_014746,True,1.0,prime_pantry,"product_review_014746,0,N/A"
14747,product_review_014747,True,5.0,prime_pantry,"product_review_014747,0,N/A"
14748,product_review_014748,True,5.0,prime_pantry,"product_review_014748,0,N/A"
14749,product_review_014749,True,5.0,prime_pantry,"product_review_014749,0,N/A"
14750,product_review_014750,True,5.0,prime_pantry,"product_review_014750,0,N/A"
14751,product_review_014751,True,5.0,prime_pantry,"product_review_014751,0,N/A"
14752,product_review_014752,True,5.0,luxury_beauty,"product_review_014752,0,N/A"
14753,product_review_014753,True,3.0,prime_pantry,"product_review_014753,0,N/A"
14754,product_review_014754,False,5.0,prime_pantry,"product_review_014754,0,N/A"
14755,product_review_014755,False,4.0,luxury_beauty,"product_review_014755,0,N/A"
14756,product_review_014756,True,5.0,prime_pantry,"product_review_014756,0,N/A"
14757,product_review_014757,False,5.0,prime_pantry,"product_review_014757,0,N/A"
14758,product_review_014758,True,5.0,prime_pantry,"product_review_014758,0,N/A"
14759,product_review_014759,False,5.0,luxury_beauty,"product_review_014759,0,N/A"
14760,product_review_014760,False,5.0,luxury_beauty,"product_review_014760,0,N/A"
14761,product_review_014761,False,5.0,luxury_beauty,"product_review_014761,0,N/A"
14762,product_review_014762,False,3.0,luxury_beauty,"product_review_014762,0,N/A"
14763,product_review_014763,True,5.0,prime_pantry,"product_review_014763,0,N/A"
14764,product_review_014764,False,5.0,,"product_review_014764,1,missing_value_or_label"
14765,product_review_014765,True,3.0,prime_pantry,"product_review_014765,0,N/A"
14766,product_review_014766,True,5.0,prime_pantry,"product_review_014766,0,N/A"
14767,product_review_014767,True,5.0,prime_pantry,"product_review_014767,0,N/A"
14768,product_review_014768,True,4.0,prime_pantry,"product_review_014768,0,N/A"
14769,product_review_014769,False,5.0,prime_pantry,"product_review_014769,0,N/A"
14770,product_review_014770,True,4.0,prime_pantry,"product_review_014770,0,N/A"
14771,product_review_014771,True,5.0,prime_pantry,"product_review_014771,0,N/A"
14772,product_review_014772,True,5.0,luxury_beauty,"product_review_014772,0,N/A"
14773,product_review_014773,False,5.0,luxury_beauty,"product_review_014773,0,N/A"
14774,product_review_014774,True,5.0,prime_pantry,"product_review_014774,0,N/A"
14775,product_review_014775,True,3.0,prime_pantry,"product_review_014775,0,N/A"
14776,product_review_014776,False,3.0,prime_pantry,"product_review_014776,0,N/A"
14777,product_review_014777,True,5.0,prime_pantry,"product_review_014777,0,N/A"
14778,product_review_014778,True,5.0,prime_pantry,"product_review_014778,0,N/A"
14779,product_review_014779,True,5.0,prime_pantry,"product_review_014779,0,N/A"
14780,product_review_014780,True,5.0,prime_pantry,"product_review_014780,0,N/A"
14781,product_review_014781,True,5.0,prime_pantry,"product_review_014781,0,N/A"
14782,product_review_014782,True,2.0,prime_pantry,"product_review_014782,0,N/A"
14783,product_review_014783,True,2.0,prime_pantry,"product_review_014783,0,N/A"
14784,product_review_014784,True,5.0,luxury_beauty,"product_review_014784,0,N/A"
14785,product_review_014785,True,5.0,prime_pantry,"product_review_014785,0,N/A"
14786,product_review_014786,True,4.0,prime_pantry,"product_review_014786,0,N/A"
14787,product_review_014787,True,5.0,prime_pantry,"product_review_014787,0,N/A"
14788,product_review_014788,True,5.0,prime_pantry,"product_review_014788,0,N/A"
14789,product_review_014789,False,4.0,luxury_beauty,"product_review_014789,0,N/A"
14790,product_review_014790,True,5.0,prime_pantry,"product_review_014790,0,N/A"
14791,product_review_014791,True,5.0,prime_pantry,"product_review_014791,0,N/A"
14792,product_review_014792,True,4.0,prime_pantry,"product_review_014792,0,N/A"
14793,product_review_014793,True,3.0,prime_pantry,"product_review_014793,0,N/A"
14794,product_review_014794,False,4.0,luxury_beauty,"product_review_014794,0,N/A"
14795,product_review_014795,True,5.0,luxury_beauty,"product_review_014795,0,N/A"
14796,product_review_014796,True,1.0,prime_pantry,"product_review_014796,0,N/A"
14797,product_review_014797,True,5.0,prime_pantry,"product_review_014797,0,N/A"
14798,product_review_014798,True,5.0,prime_pantry,"product_review_014798,0,N/A"
14799,product_review_014799,True,5.0,prime_pantry,"product_review_014799,0,N/A"
14800,product_review_014800,False,4.0,prime_pantry,"product_review_014800,0,N/A"
14801,product_review_014801,True,5.0,prime_pantry,"product_review_014801,0,N/A"
14802,product_review_014802,True,5.0,prime_pantry,"product_review_014802,0,N/A"
14803,product_review_014803,True,5.0,prime_pantry,"product_review_014803,0,N/A"
14804,product_review_014804,True,3.0,prime_pantry,"product_review_014804,0,N/A"
14805,product_review_014805,True,4.0,prime_pantry,"product_review_014805,0,N/A"
14806,product_review_014806,True,3.0,luxury_beauty,"product_review_014806,0,N/A"
14807,product_review_014807,False,5.0,prime_pantry,"product_review_014807,0,N/A"
14808,product_review_014808,True,5.0,prime_pantry,"product_review_014808,0,N/A"
14809,product_review_014809,True,5.0,prime_pantry,"product_review_014809,0,N/A"
14810,product_review_014810,True,2.0,prime_pantry,"product_review_014810,0,N/A"
14811,product_review_014811,,5.0,prime_pantry,"product_review_014811,1,missing_value_or_label"
14812,product_review_014812,True,5.0,prime_pantry,"product_review_014812,0,N/A"
14813,product_review_014813,,4.0,prime_pantry,"product_review_014813,1,missing_value_or_label"
14814,product_review_014814,True,5.0,prime_pantry,"product_review_014814,0,N/A"
14815,product_review_014815,False,5.0,luxury_beauty,"product_review_014815,0,N/A"
14816,product_review_014816,True,5.0,prime_pantry,"product_review_014816,0,N/A"
14817,product_review_014817,False,5.0,,"product_review_014817,1,missing_value_or_label"
14818,product_review_014818,True,5.0,luxury_beauty,"product_review_014818,0,N/A"
14819,product_review_014819,False,3.0,luxury_beauty,"product_review_014819,0,N/A"
14820,product_review_014820,True,5.0,prime_pantry,"product_review_014820,0,N/A"
14821,product_review_014821,True,5.0,luxury_beauty,"product_review_014821,0,N/A"
14822,product_review_014822,False,2.0,prime_pantry,"product_review_014822,0,N/A"
14823,product_review_014823,True,5.0,prime_pantry,"product_review_014823,0,N/A"
14824,product_review_014824,True,5.0,prime_pantry,"product_review_014824,0,N/A"
14825,product_review_014825,False,4.0,luxury_beauty,"product_review_014825,0,N/A"
14826,product_review_014826,True,5.0,prime_pantry,"product_review_014826,0,N/A"
14827,product_review_014827,False,5.0,prime_pantry,"product_review_014827,0,N/A"
14828,product_review_014828,True,5.0,prime_pantry,"product_review_014828,0,N/A"
14829,product_review_014829,True,5.0,prime_pantry,"product_review_014829,0,N/A"
14830,product_review_014830,True,5.0,prime_pantry,"product_review_014830,0,N/A"
14831,product_review_014831,True,5.0,prime_pantry,"product_review_014831,0,N/A"
14832,product_review_014832,False,-1.0,luxury_beauty,"product_review_014832,0,N/A"
14833,product_review_014833,True,5.0,luxury_beauty,"product_review_014833,0,N/A"
14834,product_review_014834,True,5.0,prime_pantry,"product_review_014834,0,N/A"
14835,product_review_014835,False,4.0,luxury_beauty,"product_review_014835,0,N/A"
14836,product_review_014836,False,5.0,prime_pantry,"product_review_014836,0,N/A"
14837,product_review_014837,False,3.0,luxury_beauty,"product_review_014837,0,N/A"
14838,product_review_014838,True,5.0,prime_pantry,"product_review_014838,0,N/A"
14839,product_review_014839,False,5.0,luxury_beauty,"product_review_014839,0,N/A"
14840,product_review_014840,True,5.0,prime_pantry,"product_review_014840,0,N/A"
14841,product_review_014841,False,5.0,prime_pantry,"product_review_014841,0,N/A"
14842,product_review_014842,True,5.0,prime_pantry,"product_review_014842,0,N/A"
14843,product_review_014843,False,5.0,prime_pantry,"product_review_014843,0,N/A"
14844,product_review_014844,False,3.0,luxury_beauty,"product_review_014844,0,N/A"
14845,product_review_014845,True,5.0,prime_pantry,"product_review_014845,0,N/A"
14846,product_review_014846,False,2.0,prime_pantry,"product_review_014846,0,N/A"
14847,product_review_014847,False,4.0,luxury_beauty,"product_review_014847,0,N/A"
14848,product_review_014848,False,5.0,luxury_beauty,"product_review_014848,0,N/A"
14849,product_review_014849,False,5.0,prime_pantry,"product_review_014849,0,N/A"
14850,product_review_014850,True,4.0,prime_pantry,"product_review_014850,0,N/A"
14851,product_review_014851,False,5.0,prime_pantry,"product_review_014851,0,N/A"
14852,product_review_014852,False,5.0,luxury_beauty,"product_review_014852,0,N/A"
14853,product_review_014853,False,5.0,prime_pantry,"product_review_014853,0,N/A"
14854,product_review_014854,False,5.0,luxury_beauty,"product_review_014854,0,N/A"
14855,product_review_014855,True,5.0,prime_pantry,"product_review_014855,0,N/A"
14856,product_review_014856,False,4.0,prime_pantry,"product_review_014856,0,N/A"
14857,product_review_014857,True,5.0,prime_pantry,"product_review_014857,0,N/A"
14858,product_review_014858,True,5.0,,"product_review_014858,1,missing_value_or_label"
14859,product_review_014859,False,5.0,prime_pantry,"product_review_014859,0,N/A"
14860,product_review_014860,True,4.0,prime_pantry,"product_review_014860,0,N/A"
14861,product_review_014861,True,5.0,prime_pantry,"product_review_014861,0,N/A"
14862,product_review_014862,False,5.0,prime_pantry,"product_review_014862,0,N/A"
14863,product_review_014863,True,4.0,prime_pantry,"product_review_014863,0,N/A"
14864,product_review_014864,True,5.0,prime_pantry,"product_review_014864,0,N/A"
14865,product_review_014865,False,4.0,luxury_beauty,"product_review_014865,0,N/A"
14866,product_review_014866,True,5.0,prime_pantry,"product_review_014866,0,N/A"
14867,product_review_014867,False,3.0,prime_pantry,"product_review_014867,0,N/A"
14868,product_review_014868,True,5.0,prime_pantry,"product_review_014868,0,N/A"
14869,product_review_014869,True,4.0,prime_pantry,"product_review_014869,0,N/A"
14870,product_review_014870,True,5.0,prime_pantry,"product_review_014870,0,N/A"
14871,product_review_014871,False,5.0,prime_pantry,"product_review_014871,0,N/A"
14872,product_review_014872,True,5.0,prime_pantry,"product_review_014872,0,N/A"
14873,product_review_014873,True,5.0,prime_pantry,"product_review_014873,0,N/A"
14874,product_review_014874,True,5.0,prime_pantry,"product_review_014874,0,N/A"
14875,product_review_014875,False,4.0,luxury_beauty,"product_review_014875,0,N/A"
14876,product_review_014876,True,5.0,prime_pantry,"product_review_014876,0,N/A"
14877,product_review_014877,True,5.0,prime_pantry,"product_review_014877,0,N/A"
14878,product_review_014878,True,4.0,prime_pantry,"product_review_014878,0,N/A"
14879,product_review_014879,True,5.0,prime_pantry,"product_review_014879,0,N/A"
14880,product_review_014880,False,5.0,prime_pantry,"product_review_014880,0,N/A"
14881,product_review_014881,True,5.0,prime_pantry,"product_review_014881,0,N/A"
14882,product_review_014882,True,5.0,prime_pantry,"product_review_014882,0,N/A"
14883,product_review_014883,True,5.0,prime_pantry,"product_review_014883,0,N/A"
14884,product_review_014884,False,5.0,prime_pantry,"product_review_014884,0,N/A"
14885,product_review_014885,True,5.0,prime_pantry,"product_review_014885,0,N/A"
14886,product_review_014886,True,5.0,prime_pantry,"product_review_014886,0,N/A"
14887,product_review_014887,False,3.0,luxury_beauty,"product_review_014887,0,N/A"
14888,product_review_014888,True,5.0,prime_pantry,"product_review_014888,0,N/A"
14889,product_review_014889,True,5.0,prime_pantry,"product_review_014889,0,N/A"
14890,product_review_014890,False,3.0,prime_pantry,"product_review_014890,0,N/A"
14891,product_review_014891,False,-1.0,prime_pantry,"product_review_014891,0,N/A"
14892,product_review_014892,True,4.0,prime_pantry,"product_review_014892,0,N/A"
14893,product_review_014893,True,5.0,prime_pantry,"product_review_014893,0,N/A"
14894,product_review_014894,True,5.0,prime_pantry,"product_review_014894,0,N/A"
14895,product_review_014895,True,4.0,prime_pantry,"product_review_014895,0,N/A"
14896,product_review_014896,False,4.0,luxury_beauty,"product_review_014896,0,N/A"
14897,product_review_014897,True,4.0,prime_pantry,"product_review_014897,0,N/A"
14898,product_review_014898,True,4.0,prime_pantry,"product_review_014898,0,N/A"
14899,product_review_014899,True,5.0,prime_pantry,"product_review_014899,0,N/A"
14900,product_review_014900,True,5.0,prime_pantry,"product_review_014900,0,N/A"
14901,product_review_014901,False,4.0,luxury_beauty,"product_review_014901,0,N/A"
14902,product_review_014902,True,5.0,prime_pantry,"product_review_014902,0,N/A"
14903,product_review_014903,False,3.0,prime_pantry,"product_review_014903,0,N/A"
14904,product_review_014904,True,5.0,prime_pantry,"product_review_014904,0,N/A"
14905,product_review_014905,True,5.0,prime_pantry,"product_review_014905,0,N/A"
14906,product_review_014906,True,5.0,prime_pantry,"product_review_014906,0,N/A"
14907,product_review_014907,True,4.0,prime_pantry,"product_review_014907,0,N/A"
14908,product_review_014908,True,5.0,prime_pantry,"product_review_014908,0,N/A"
14909,product_review_014909,True,5.0,prime_pantry,"product_review_014909,0,N/A"
14910,product_review_014910,True,5.0,prime_pantry,"product_review_014910,0,N/A"
14911,product_review_014911,True,5.0,prime_pantry,"product_review_014911,0,N/A"
14912,product_review_014912,False,4.0,,"product_review_014912,1,missing_value_or_label"
14913,product_review_014913,True,5.0,luxury_beauty,"product_review_014913,0,N/A"
14914,product_review_014914,True,5.0,prime_pantry,"product_review_014914,0,N/A"
14915,product_review_014915,True,5.0,prime_pantry,"product_review_014915,0,N/A"
14916,product_review_014916,True,5.0,prime_pantry,"product_review_014916,0,N/A"
14917,product_review_014917,False,4.0,prime_pantry,"product_review_014917,0,N/A"
14918,product_review_014918,True,5.0,prime_pantry,"product_review_014918,0,N/A"
14919,product_review_014919,True,5.0,prime_pantry,"product_review_014919,0,N/A"
14920,product_review_014920,True,5.0,prime_pantry,"product_review_014920,0,N/A"
14921,product_review_014921,False,3.0,luxury_beauty,"product_review_014921,0,N/A"
14922,product_review_014922,True,5.0,luxury_beauty,"product_review_014922,0,N/A"
14923,product_review_014923,True,5.0,luxury_beauty,"product_review_014923,0,N/A"
14924,product_review_014924,False,4.0,prime_pantry,"product_review_014924,0,N/A"
14925,product_review_014925,False,5.0,luxury_beauty,"product_review_014925,0,N/A"
14926,product_review_014926,True,5.0,prime_pantry,"product_review_014926,0,N/A"
14927,product_review_014927,True,4.0,prime_pantry,"product_review_014927,0,N/A"
14928,product_review_014928,True,5.0,prime_pantry,"product_review_014928,0,N/A"
14929,product_review_014929,True,5.0,prime_pantry,"product_review_014929,0,N/A"
14930,product_review_014930,True,5.0,prime_pantry,"product_review_014930,0,N/A"
14931,product_review_014931,True,5.0,prime_pantry,"product_review_014931,0,N/A"
14932,product_review_014932,True,2.0,prime_pantry,"product_review_014932,0,N/A"
14933,product_review_014933,True,4.0,prime_pantry,"product_review_014933,0,N/A"
14934,product_review_014934,False,5.0,prime_pantry,"product_review_014934,0,N/A"
14935,product_review_014935,True,5.0,prime_pantry,"product_review_014935,0,N/A"
14936,product_review_014936,False,3.0,luxury_beauty,"product_review_014936,0,N/A"
14937,product_review_014937,True,5.0,prime_pantry,"product_review_014937,0,N/A"
14938,product_review_014938,True,5.0,prime_pantry,"product_review_014938,0,N/A"
14939,product_review_014939,False,5.0,luxury_beauty,"product_review_014939,0,N/A"
14940,product_review_014940,True,5.0,prime_pantry,"product_review_014940,0,N/A"
14941,product_review_014941,True,4.0,luxury_beauty,"product_review_014941,0,N/A"
14942,product_review_014942,True,5.0,prime_pantry,"product_review_014942,0,N/A"
14943,product_review_014943,True,5.0,prime_pantry,"product_review_014943,0,N/A"
14944,product_review_014944,True,5.0,prime_pantry,"product_review_014944,0,N/A"
14945,product_review_014945,True,5.0,prime_pantry,"product_review_014945,0,N/A"
14946,product_review_014946,True,5.0,prime_pantry,"product_review_014946,0,N/A"
14947,product_review_014947,True,3.0,luxury_beauty,"product_review_014947,0,N/A"
14948,product_review_014948,True,5.0,prime_pantry,"product_review_014948,0,N/A"
14949,product_review_014949,True,5.0,prime_pantry,"product_review_014949,0,N/A"
14950,product_review_014950,False,5.0,prime_pantry,"product_review_014950,0,N/A"
14951,product_review_014951,False,5.0,luxury_beauty,"product_review_014951,0,N/A"
14952,product_review_014952,True,5.0,prime_pantry,"product_review_014952,0,N/A"
14953,product_review_014953,True,4.0,prime_pantry,"product_review_014953,0,N/A"
14954,product_review_014954,True,1.0,prime_pantry,"product_review_014954,0,N/A"
14955,product_review_014955,True,5.0,prime_pantry,"product_review_014955,0,N/A"
14956,product_review_014956,True,5.0,prime_pantry,"product_review_014956,0,N/A"
14957,product_review_014957,True,5.0,prime_pantry,"product_review_014957,0,N/A"
14958,product_review_014958,True,5.0,prime_pantry,"product_review_014958,0,N/A"
14959,product_review_014959,True,5.0,prime_pantry,"product_review_014959,0,N/A"
14960,product_review_014960,False,-1.0,prime_pantry,"product_review_014960,0,N/A"
14961,product_review_014961,True,-1.0,prime_pantry,"product_review_014961,0,N/A"
14962,product_review_014962,True,5.0,prime_pantry,"product_review_014962,0,N/A"
14963,product_review_014963,True,5.0,prime_pantry,"product_review_014963,0,N/A"
14964,product_review_014964,True,5.0,prime_pantry,"product_review_014964,0,N/A"
14965,product_review_014965,True,5.0,prime_pantry,"product_review_014965,0,N/A"
14966,product_review_014966,False,5.0,prime_pantry,"product_review_014966,0,N/A"
14967,product_review_014967,False,5.0,prime_pantry,"product_review_014967,0,N/A"
14968,product_review_014968,True,4.0,prime_pantry,"product_review_014968,0,N/A"
14969,product_review_014969,False,5.0,prime_pantry,"product_review_014969,0,N/A"
14970,product_review_014970,True,5.0,prime_pantry,"product_review_014970,0,N/A"
14971,product_review_014971,True,4.0,prime_pantry,"product_review_014971,0,N/A"
14972,product_review_014972,True,5.0,prime_pantry,"product_review_014972,0,N/A"
14973,product_review_014973,True,5.0,prime_pantry,"product_review_014973,0,N/A"
14974,product_review_014974,False,5.0,prime_pantry,"product_review_014974,0,N/A"
14975,product_review_014975,False,5.0,prime_pantry,"product_review_014975,0,N/A"
14976,product_review_014976,True,5.0,prime_pantry,"product_review_014976,0,N/A"
14977,product_review_014977,True,5.0,prime_pantry,"product_review_014977,0,N/A"
14978,product_review_014978,False,5.0,prime_pantry,"product_review_014978,0,N/A"
14979,product_review_014979,True,5.0,prime_pantry,"product_review_014979,0,N/A"
14980,product_review_014980,True,5.0,prime_pantry,"product_review_014980,0,N/A"
14981,product_review_014981,True,1.0,prime_pantry,"product_review_014981,0,N/A"
14982,product_review_014982,True,-1.0,prime_pantry,"product_review_014982,0,N/A"
14983,product_review_014983,False,5.0,prime_pantry,"product_review_014983,0,N/A"
14984,product_review_014984,True,3.0,prime_pantry,"product_review_014984,0,N/A"
14985,product_review_014985,False,5.0,prime_pantry,"product_review_014985,0,N/A"
14986,product_review_014986,False,5.0,luxury_beauty,"product_review_014986,0,N/A"
14987,product_review_014987,False,5.0,luxury_beauty,"product_review_014987,0,N/A"
14988,product_review_014988,True,5.0,luxury_beauty,"product_review_014988,0,N/A"
14989,product_review_014989,False,5.0,prime_pantry,"product_review_014989,0,N/A"
14990,product_review_014990,True,5.0,,"product_review_014990,1,missing_value_or_label"
14991,product_review_014991,True,5.0,prime_pantry,"product_review_014991,0,N/A"
14992,product_review_014992,True,5.0,prime_pantry,"product_review_014992,0,N/A"
14993,product_review_014993,False,4.0,luxury_beauty,"product_review_014993,0,N/A"
14994,product_review_014994,True,5.0,prime_pantry,"product_review_014994,0,N/A"
14995,product_review_014995,True,5.0,prime_pantry,"product_review_014995,0,N/A"
14996,product_review_014996,True,5.0,luxury_beauty,"product_review_014996,0,N/A"
14997,product_review_014997,True,5.0,,"product_review_014997,1,missing_value_or_label"
14998,product_review_014998,True,5.0,prime_pantry,"product_review_014998,0,N/A"
14999,product_review_014999,True,5.0,luxury_beauty,"product_review_014999,0,N/A"
15000,product_review_015000,True,5.0,prime_pantry,"product_review_015000,0,N/A"
15001,product_review_015001,True,4.0,prime_pantry,"product_review_015001,0,N/A"
15002,product_review_015002,True,-1.0,luxury_beauty,"product_review_015002,0,N/A"
